#,Name,Species,Variant,Generation,Rarity,Type1,Type2,Total,HP,Attack,Defense,SpAtk,SpDef,Speed,image_url,Vgc2022Rules,MonthlyUsageMarch2022,UsagePercentMarch2022,MonthlyRankMarch2022
717,Yveltal,Yveltal,,6,Legendary,Dark,Flying,680.0,126.0,131.0,95.0,131.0,98.0,99.0,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,Restricted (players can include two Restricted Pokémon in their team),316,11,16
718,Zygarde Complete Forme,Zygarde,Complete Forme,6,Legendary,Dragon,Ground,708.0,216.0,100.0,121.0,91.0,95.0,85.0,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,,42,1,63
718,Zygarde 10% Forme,Zygarde,10% Forme,6,Legendary,Dragon,Ground,486.0,54.0,100.0,71.0,61.0,85.0,115.0,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,,,,
718,Zygarde 50% Forme,Zygarde,50% Forme,6,Legendary,Dragon,Ground,600.0,108.0,100.0,121.0,81.0,95.0,95.0,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,,,,
719,Mega Diancie,Diancie,Mega,6,Mythical,Rock,Fairy,700.0,50.0,160.0,110.0,160.0,110.0,110.0,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,Banned,,,
719,Diancie,Diancie,,6,Mythical,Rock,Fairy,600.0,50.0,100.0,150.0,100.0,150.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,Banned,,,
720,Hoopa Unbound,Hoopa,Unbound,6,Mythical,Psychic,Dark,680.0,80.0,160.0,60.0,170.0,130.0,80.0,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,,,,
720,Hoopa Confined,Hoopa,Confined,6,Mythical,Psychic,Ghost,600.0,80.0,110.0,60.0,150.0,130.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,,,,
721,Volcanion,Volcanion,,6,Mythical,Fire,Water,600.0,80.0,110.0,120.0,130.0,90.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,Banned,,,
722,Rowlet,Rowlet,,7,Common,Grass,Flying,320.0,68.0,55.0,55.0,50.0,50.0,42.0,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,Permitted,,,
723,Dartrix,Dartrix,,7,Common,Grass,Flying,420.0,78.0,75.0,75.0,70.0,70.0,52.0,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,Permitted,,,
724,Hisuian Decidueye,Decidueye,Hisuian,7,Common,Grass,Fighting,530.0,88.0,112.0,80.0,95.0,95.0,60.0,https://img.pokemondb.net/s.png,,,,
724,Decidueye,Decidueye,,7,Common,Grass,Ghost,530.0,78.0,107.0,75.0,100.0,100.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,Permitted,-,-,-
725,Litten,Litten,,7,Common,Fire,,320.0,45.0,65.0,40.0,60.0,40.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,Permitted,,,
726,Torracat,Torracat,,7,Common,Fire,,420.0,65.0,85.0,50.0,80.0,50.0,90.0,https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,Permitted,-,-,-
727,Incineroar,Incineroar,,7,Common,Fire,Dark,530.0,95.0,115.0,90.0,80.0,90.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,Permitted,1124,59,2
728,Popplio,Popplio,,7,Common,Water,,320.0,50.0,54.0,54.0,66.0,56.0,40.0,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,Permitted,,,
729,Brionne,Brionne,,7,Common,Water,,420.0,60.0,69.0,69.0,91.0,81.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,Permitted,,,
730,Primarina,Primarina,,7,Common,Water,Fairy,530.0,80.0,74.0,74.0,126.0,116.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,Permitted,11,0,141
731,Pikipek,Pikipek,,7,Common,Normal,Flying,265.0,35.0,75.0,30.0,30.0,30.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,,,,
732,Trumbeak,Trumbeak,,7,Common,Normal,Flying,355.0,55.0,85.0,50.0,40.0,50.0,75.0,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,,,,
733,Toucannon,Toucannon,,7,Common,Normal,Flying,485.0,80.0,120.0,75.0,75.0,75.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,,,,
734,Yungoos,Yungoos,,7,Common,Normal,,253.0,48.0,70.0,30.0,30.0,30.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,,,,
735,Gumshoos,Gumshoos,,7,Common,Normal,,418.0,88.0,110.0,60.0,55.0,60.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,,,,
736,Grubbin,Grubbin,,7,Common,Bug,,300.0,47.0,62.0,45.0,55.0,45.0,46.0,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,Permitted,,,
737,Charjabug,Charjabug,,7,Common,Bug,Electric,400.0,57.0,82.0,95.0,55.0,75.0,36.0,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,Permitted,-,-,-
738,Vikavolt,Vikavolt,,7,Common,Bug,Electric,500.0,77.0,70.0,90.0,145.0,75.0,43.0,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,Permitted,3,0,193
739,Crabrawler,Crabrawler,,7,Common,Fighting,,338.0,47.0,82.0,57.0,42.0,47.0,63.0,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,,,,
740,Crabominable,Crabominable,,7,Common,Fighting,Ice,478.0,97.0,132.0,77.0,62.0,67.0,43.0,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,,,,
741,Oricorio Pa'u Style,Oricorio,Pa'u Style,7,Common,Psychic,Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,,,,
741,Oricorio Pom-Pom Style,Oricorio,Pom-Pom Style,7,Common,Electric,Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,,,,
741,Oricorio Sensu Style,Oricorio,Sensu Style,7,Common,Ghost,Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,,,,
741,Oricorio Baile Style,Oricorio,Baile Style,7,Common,Fire,Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,,,,
742,Cutiefly,Cutiefly,,7,Common,Bug,Fairy,304.0,40.0,45.0,40.0,55.0,40.0,84.0,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,Permitted,,,
743,Ribombee,Ribombee,,7,Common,Bug,Fairy,464.0,60.0,55.0,60.0,95.0,70.0,124.0,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,Permitted,-,-,-
744,Rockruff,Rockruff,,7,Common,Rock,,280.0,45.0,65.0,40.0,30.0,40.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,Permitted,,,
744,Own Tempo Rockruff,Rockruff,Own Tempo,7,Common,Rock,,280.0,45.0,65.0,40.0,30.0,40.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,,,,
745,Lycanroc Midday Form,Lycanroc,Midday Form,7,Common,Rock,,487.0,75.0,115.0,65.0,55.0,65.0,112.0,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,,-,-,-
745,Lycanroc Midnight Form,Lycanroc,Midnight Form,7,Common,Rock,,487.0,85.0,115.0,75.0,55.0,75.0,82.0,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,,-,-,-
745,Lycanroc Dusk Form,Lycanroc,Dusk Form,7,Common,Rock,,487.0,75.0,117.0,65.0,55.0,65.0,110.0,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,,-,-,-
746,Wishiwashi Solo Form,Wishiwashi,Solo Form,7,Common,Water,,175.0,45.0,20.0,20.0,25.0,25.0,40.0,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,,1,0,197
746,Wishiwashi School Form,Wishiwashi,School Form,7,Common,Water,,620.0,45.0,140.0,130.0,140.0,135.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,,,,
747,Mareanie,Mareanie,,7,Common,Poison,Water,305.0,50.0,53.0,62.0,43.0,52.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,Permitted,,,
748,Toxapex,Toxapex,,7,Common,Poison,Water,495.0,50.0,63.0,152.0,53.0,142.0,35.0,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,Permitted,5,0,124
749,Mudbray,Mudbray,,7,Common,Ground,,385.0,70.0,100.0,70.0,45.0,55.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,Permitted,,,
750,Mudsdale,Mudsdale,,7,Common,Ground,,500.0,100.0,125.0,100.0,55.0,85.0,35.0,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,Permitted,6,0,154
751,Dewpider,Dewpider,,7,Common,Water,Bug,269.0,38.0,40.0,52.0,40.0,72.0,27.0,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,Permitted,,,
752,Araquanid,Araquanid,,7,Common,Water,Bug,454.0,68.0,70.0,92.0,50.0,132.0,42.0,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,Permitted,15,1,69
753,Fomantis,Fomantis,,7,Common,Grass,,250.0,40.0,55.0,35.0,50.0,35.0,35.0,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,Permitted,,,
754,Lurantis,Lurantis,,7,Common,Grass,,480.0,70.0,105.0,90.0,80.0,90.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,Permitted,4,0,164
755,Morelull,Morelull,,7,Common,Grass,Fairy,285.0,40.0,35.0,55.0,65.0,75.0,15.0,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,Permitted,,,
756,Shiinotic,Shiinotic,,7,Common,Grass,Fairy,405.0,60.0,45.0,80.0,90.0,100.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,Permitted,-,-,-
757,Salandit,Salandit,,7,Common,Poison,Fire,320.0,48.0,44.0,40.0,71.0,40.0,77.0,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,Permitted,,,
758,Salazzle,Salazzle,,7,Common,Poison,Fire,480.0,68.0,64.0,60.0,111.0,60.0,117.0,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,Permitted,-,-,-
759,Stufful,Stufful,,7,Common,Normal,Fighting,340.0,70.0,75.0,50.0,45.0,50.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,Permitted,,,
760,Bewear,Bewear,,7,Common,Normal,Fighting,500.0,120.0,125.0,80.0,55.0,60.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,Permitted,-,-,-
761,Bounsweet,Bounsweet,,7,Common,Grass,,210.0,42.0,30.0,38.0,30.0,38.0,32.0,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,Permitted,,,
762,Steenee,Steenee,,7,Common,Grass,,290.0,52.0,40.0,48.0,40.0,48.0,62.0,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,Permitted,,,
763,Tsareena,Tsareena,,7,Common,Grass,,510.0,72.0,120.0,98.0,50.0,98.0,72.0,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,Permitted,26,0,85
764,Comfey,Comfey,,7,Common,Fairy,,485.0,51.0,52.0,90.0,82.0,110.0,100.0,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,Permitted,54,1,58
765,Oranguru,Oranguru,,7,Common,Normal,Psychic,490.0,90.0,60.0,80.0,90.0,110.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,Permitted,17,0,129
766,Passimian,Passimian,,7,Common,Fighting,,490.0,100.0,120.0,90.0,40.0,60.0,80.0,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,Permitted,-,-,-
767,Wimpod,Wimpod,,7,Common,Bug,Water,230.0,25.0,35.0,40.0,20.0,30.0,80.0,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,Permitted,,,
768,Golisopod,Golisopod,,7,Common,Bug,Water,530.0,75.0,125.0,140.0,60.0,90.0,40.0,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,Permitted,-,-,-
769,Sandygast,Sandygast,,7,Common,Ghost,Ground,320.0,55.0,55.0,80.0,70.0,45.0,15.0,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,Permitted,,,
770,Palossand,Palossand,,7,Common,Ghost,Ground,480.0,85.0,75.0,110.0,100.0,75.0,35.0,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,Permitted,5,0,217
771,Pyukumuku,Pyukumuku,,7,Common,Water,,410.0,55.0,60.0,130.0,30.0,130.0,5.0,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,Permitted,,,
772,Type: Null,Type:,Null,7,Common,Normal,,534.0,95.0,95.0,95.0,95.0,95.0,59.0,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,,,,
773,Silvally,Silvally,,7,Common,Normal,,570.0,95.0,95.0,95.0,95.0,95.0,95.0,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,Permitted,2,0,206
774,Minior Meteor Form,Minior,Meteor Form,7,Common,Rock,Flying,440.0,60.0,60.0,100.0,60.0,100.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,,,,
774,Minior Core Form,Minior,Core Form,7,Common,Rock,Flying,500.0,60.0,100.0,60.0,100.0,60.0,120.0,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,,,,
775,Komala,Komala,,7,Common,Normal,,480.0,65.0,115.0,65.0,75.0,95.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,,,,
776,Turtonator,Turtonator,,7,Common,Fire,Dragon,485.0,60.0,78.0,135.0,91.0,85.0,36.0,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,Permitted,-,-,-
777,Togedemaru,Togedemaru,,7,Common,Electric,Steel,435.0,65.0,98.0,63.0,40.0,73.0,96.0,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,Permitted,7,0,131
778,Mimikyu,Mimikyu,,7,Common,Ghost,Fairy,476.0,55.0,90.0,80.0,50.0,105.0,96.0,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,Permitted,114,2,44
779,Bruxish,Bruxish,,7,Common,Water,Psychic,475.0,68.0,105.0,70.0,70.0,70.0,92.0,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,,,,
780,Drampa,Drampa,,7,Common,Normal,Dragon,485.0,78.0,60.0,85.0,135.0,91.0,36.0,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,Permitted,4,0,226
781,Dhelmise,Dhelmise,,7,Common,Ghost,Grass,517.0,70.0,131.0,100.0,86.0,90.0,40.0,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,Permitted,-,-,-
782,Jangmo-o,Jangmo-o,,7,Common,Dragon,,300.0,45.0,55.0,65.0,45.0,45.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,Permitted,,,
783,Hakamo-o,Hakamo-o,,7,Common,Dragon,Fighting,420.0,55.0,75.0,90.0,65.0,70.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,Permitted,,,
784,Kommo-o,Kommo-o,,7,Common,Dragon,Fighting,600.0,75.0,110.0,125.0,100.0,105.0,85.0,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,Permitted,2,0,222
785,Tapu Koko,Tapu,Koko,7,Legendary,Electric,Fairy,570.0,70.0,115.0,85.0,95.0,75.0,130.0,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,,27,0,81
786,Tapu Lele,Tapu,Lele,7,Legendary,Psychic,Fairy,570.0,70.0,85.0,75.0,130.0,115.0,95.0,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,,23,2,43
787,Tapu Bulu,Tapu,Bulu,7,Legendary,Grass,Fairy,570.0,70.0,130.0,115.0,85.0,95.0,75.0,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,,2,0,135
788,Tapu Fini,Tapu,Fini,7,Legendary,Water,Fairy,570.0,70.0,75.0,115.0,95.0,130.0,85.0,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,,74,2,40
789,Cosmog,Cosmog,,7,Legendary,Psychic,,200.0,43.0,29.0,31.0,29.0,31.0,37.0,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,Restricted (players can include two Restricted Pokémon in their team),,,
790,Cosmoem,Cosmoem,,7,Legendary,Psychic,,400.0,43.0,29.0,131.0,29.0,131.0,37.0,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,Restricted (players can include two Restricted Pokémon in their team),,,
791,Solgaleo,Solgaleo,,7,Legendary,Psychic,Steel,680.0,137.0,137.0,107.0,113.0,89.0,97.0,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,Restricted (players can include two Restricted Pokémon in their team),188,4,31
792,Lunala,Lunala,,7,Legendary,Psychic,Ghost,680.0,137.0,113.0,89.0,137.0,107.0,97.0,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,Restricted (players can include two Restricted Pokémon in their team),43,2,38
793,Nihilego,Nihilego,,7,Common,Rock,Poison,570.0,109.0,53.0,47.0,127.0,131.0,103.0,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,Permitted,7,0,130
794,Buzzwole,Buzzwole,,7,Common,Bug,Fighting,570.0,107.0,139.0,139.0,53.0,53.0,79.0,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,Permitted,,,
795,Pheromosa,Pheromosa,,7,Common,Bug,Fighting,570.0,71.0,137.0,37.0,137.0,37.0,151.0,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,Permitted,29,1,70
796,Xurkitree,Xurkitree,,7,Common,Electric,,570.0,83.0,89.0,71.0,173.0,71.0,83.0,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,Permitted,4,0,208
797,Celesteela,Celesteela,,7,Common,Steel,Flying,570.0,97.0,101.0,103.0,107.0,101.0,61.0,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,Permitted,26,1,67
798,Kartana,Kartana,,7,Common,Grass,Steel,570.0,59.0,181.0,131.0,59.0,31.0,109.0,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,Permitted,118,7,22
799,Guzzlord,Guzzlord,,7,Common,Dark,Dragon,570.0,223.0,101.0,53.0,97.0,53.0,43.0,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,,,,
800,Dusk Mane Necrozma,Necrozma,Dusk Mane,7,Legendary,Psychic,Steel,680.0,97.0,157.0,127.0,113.0,109.0,77.0,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,,49,0,79
800,Necrozma,Necrozma,,7,Legendary,Psychic,,600.0,97.0,107.0,101.0,127.0,89.0,79.0,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Restricted (players can include two Restricted Pokémon in their team),,,
800,Dawn Wings Necrozma,Necrozma,Dawn Wings,7,Legendary,Psychic,Ghost,680.0,97.0,113.0,109.0,157.0,127.0,77.0,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,,10,1,65
800,Ultra Necrozma,Necrozma,Ultra,7,Legendary,Psychic,Dragon,754.0,97.0,167.0,97.0,167.0,97.0,129.0,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,,,,
801,Magearna,Magearna,,7,Mythical,Steel,Fairy,600.0,80.0,95.0,115.0,130.0,115.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,Banned,,,
802,Marshadow,Marshadow,,7,Mythical,Fighting,Ghost,600.0,90.0,125.0,80.0,90.0,90.0,125.0,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,Banned,,,
803,Poipole,Poipole,,7,Common,Poison,,420.0,67.0,73.0,67.0,73.0,67.0,73.0,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,Permitted,,,
804,Naganadel,Naganadel,,7,Common,Poison,Dragon,540.0,73.0,73.0,73.0,127.0,73.0,121.0,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,Permitted,,,
805,Stakataka,Stakataka,,7,Common,Rock,Steel,570.0,61.0,131.0,211.0,53.0,101.0,13.0,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,Permitted,23,0,98
806,Blacephalon,Blacephalon,,7,Common,Fire,Ghost,570.0,53.0,127.0,53.0,151.0,79.0,107.0,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,Permitted,9,0,175
807,Zeraora,Zeraora,,7,Mythical,Electric,,600.0,88.0,112.0,75.0,102.0,80.0,143.0,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,Banned,,,
808,Meltan,Meltan,,7,Mythical,Steel,,300.0,46.0,65.0,65.0,55.0,35.0,34.0,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Banned,,,
809,Melmetal Gigantamax,Melmetal,Gigantamax,8,,Steel,,,,,,,,,https://archives.bulbagarden.net/media/upload/8/8d/809GiMS8.png,Banned,,,
809,Melmetal,Melmetal,,7,Mythical,Steel,,600.0,135.0,143.0,143.0,80.0,65.0,34.0,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Banned,,,
810,Grookey,Grookey,,8,Common,Grass,,310.0,50.0,65.0,50.0,40.0,40.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,Permitted,,,
811,Thwackey,Thwackey,,8,Common,Grass,,420.0,70.0,85.0,70.0,55.0,60.0,80.0,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,Permitted,,,
812,Rillaboom Gigantamax,Rillaboom,Gigantamax,8,,Grass,,,,,,,,,https://archives.bulbagarden.net/media/upload/1/15/812GiMS8.png,Gigantamax Allowed,,,
812,Rillaboom,Rillaboom,,8,Common,Grass,,530.0,100.0,125.0,90.0,60.0,70.0,85.0,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,Permitted,482,27,6
813,Scorbunny,Scorbunny,,8,Common,Fire,,310.0,50.0,71.0,40.0,40.0,40.0,69.0,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,Permitted,,,
814,Raboot,Raboot,,8,Common,Fire,,420.0,65.0,86.0,60.0,55.0,60.0,94.0,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,Permitted,,,
815,Cinderace Gigantamax,Cinderace,Gigantamax,8,,Fire,,,,,,,,,https://archives.bulbagarden.net/media/upload/c/c6/815GiMS8.png,Gigantamax Allowed,,,
815,Cinderace,Cinderace,,8,Common,Fire,,530.0,80.0,116.0,75.0,65.0,75.0,119.0,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,Permitted,45,1,51
816,Sobble,Sobble,,8,Common,Water,,310.0,50.0,40.0,40.0,70.0,40.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,Permitted,,,
817,Drizzile,Drizzile,,8,Common,Water,,420.0,65.0,60.0,55.0,95.0,55.0,90.0,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,Permitted,,,
818,Inteleon Gigantamax,Inteleon,Gigantamax,8,,Water,,,,,,,,,https://archives.bulbagarden.net/media/upload/9/9f/818GiMS8.png,Gigantamax Allowed,,,
818,Inteleon,Inteleon,,8,Common,Water,,530.0,70.0,85.0,65.0,125.0,65.0,120.0,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,Permitted,11,0,105
819,Skwovet,Skwovet,,8,Common,Normal,,275.0,70.0,55.0,55.0,35.0,35.0,25.0,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,Permitted,,,
820,Greedent,Greedent,,8,Common,Normal,,460.0,120.0,95.0,95.0,55.0,75.0,20.0,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,Permitted,1,0,150
821,Rookidee,Rookidee,,8,Common,Flying,,245.0,38.0,47.0,35.0,33.0,35.0,57.0,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,Permitted,,,
822,Corvisquire,Corvisquire,,8,Common,Flying,,365.0,68.0,67.0,55.0,43.0,55.0,77.0,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,Permitted,,,
823,Corviknight,Corviknight,,8,Common,Flying,Steel,495.0,98.0,87.0,105.0,53.0,85.0,67.0,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,Permitted,10,0,192
823,Corviknight Gigantamax,Corviknight,Gigantamax,8,,Flying,Steel,,,,,,,,https://archives.bulbagarden.net/media/upload/9/92/823GiMS8.png,Gigantamax Allowed,,,
824,Blipbug,Blipbug,,8,Common,Bug,,180.0,25.0,20.0,20.0,25.0,45.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,Permitted,,,
825,Dottler,Dottler,,8,Common,Bug,Psychic,335.0,50.0,35.0,80.0,50.0,90.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,Permitted,,,
826,Orbeetle,Orbeetle,,8,Common,Bug,Psychic,505.0,60.0,45.0,110.0,80.0,120.0,90.0,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,Permitted,-,-,-
826,Orbeetle Gigantamax,Orbeetle,Gigantamax,8,,Bug,Psychic,,,,,,,,https://archives.bulbagarden.net/media/upload/f/f2/826GiMS8.png,Gigantamax Allowed,,,
827,Nickit,Nickit,,8,Common,Dark,,245.0,40.0,28.0,28.0,47.0,52.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,Permitted,,,
828,Thievul,Thievul,,8,Common,Dark,,455.0,70.0,58.0,58.0,87.0,92.0,90.0,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,Permitted,-,-,-
829,Gossifleur,Gossifleur,,8,Common,Grass,,250.0,40.0,40.0,60.0,40.0,60.0,10.0,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,Permitted,,,
830,Eldegoss,Eldegoss,,8,Common,Grass,,460.0,60.0,50.0,90.0,80.0,120.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,Permitted,-,-,-
831,Wooloo,Wooloo,,8,Common,Normal,,270.0,42.0,40.0,55.0,40.0,45.0,48.0,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,Permitted,,,
832,Dubwool,Dubwool,,8,Common,Normal,,490.0,72.0,80.0,100.0,60.0,90.0,88.0,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,Permitted,,,
833,Chewtle,Chewtle,,8,Common,Water,,284.0,50.0,64.0,50.0,38.0,38.0,44.0,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,Permitted,,,
834,Drednaw Gigantamax,Drednaw,Gigantamax,8,,Water,Rock,,,,,,,,https://archives.bulbagarden.net/media/upload/7/73/834GiMS8.png,Gigantamax Allowed,,,
834,Drednaw,Drednaw,,8,Common,Water,Rock,485.0,90.0,115.0,90.0,48.0,68.0,74.0,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,Permitted,4,0,178
